source_file,level,index,word,ja_translation,phrase,phrase_repeat,raw_text
TOEIC_kin_kaitei_09.mp3,level_730,441,extension,内線990番で私と連絡が取れます。,You can reach me at [extension] 990.,You can reach me at [extension] 990.,extension | 内宣990番で私と連絡が取れます。 | You can reach me at [extension] 990. | You can reach me at [extension] 990.
TOEIC_kin_kaitei_09.mp3,level_730,442,contractor,建築請負業者,a building [contractor],a building [contractor],contractor | 建築受けを異業者。 | A building [contractor]. | a building [contractor].
TOEIC_kin_kaitei_09.mp3,level_730,443,certificate,修了証,a [certificate] of completion,a [certificate] of completion,certificate | 終了症。 | A [certificate] of Completion | A [certificate] of Completion.
TOEIC_kin_kaitei_09.mp3,level_730,444,expire,そのクーポンは10月19日に期限が切れる。,The coupon [expires] on October 19th.,The coupon [expires] on October 19th.,expire | そのクーポンは10月19日に期限が切れる。 | The coupon [expires] on October 19th. | The coupon [expires] on October 19th.
TOEIC_kin_kaitei_09.mp3,level_730,445,assembly,組み立てラインを見学する,tour the [assembly] line,tour the [assembly] line,assembly | 組み立てラインを見学する。 | Tore the [assembly] line. | Tore the [assembly] line.
TOEIC_kin_kaitei_09.mp3,level_730,446,eligible,エリックには昇進の資格がある。,Eric is [eligible] for a promotion.,Eric is [eligible] for a promotion.,eligible | エリックには症状の資格がある。 | Eric is [eligible] for a promotion. | Eric is [eligible] for a promotion.
TOEIC_kin_kaitei_09.mp3,level_730,447,hardware,ホームセンター,a [hardware] store,a [hardware] store,hardware | ホームセンター。 | A [hardware] store. | A [hardware] store.
TOEIC_kin_kaitei_09.mp3,level_730,448,itinerary,旅行の前に旅程表に目を通してください。,Review the [itinerary] before your trip.,Review the [itinerary] before your trip.,itinerary | 旅行の前に旅程表に目を通してください。 | Review the [itinerary] before your trip. | Review the [itinerary] before your trip.
TOEIC_kin_kaitei_09.mp3,level_730,449,highlight,違いを強調する,[highlight] differences,[highlight] differences,highlight | 違いを強調する。 | [highlight] differences. | [highlight] differences.
TOEIC_kin_kaitei_09.mp3,level_730,450,payroll,給与規定,a [payroll] post,a [payroll] post,payroll | 休養期定。 | a [payroll] post. | a [payroll] policy.
TOEIC_kin_kaitei_09.mp3,level_730,451,affordable,手頃な家を探す,look for [affordable] housing,look for [affordable] housing,affordable | 手頃な家を探す。 | Look for [affordable] housing. | Look for [affordable] housing.
TOEIC_kin_kaitei_09.mp3,level_730,452,administrative,管理アシスタント,an [administrative] assistant,an [administrative] assistant,administrative | 会議アシスタント。 | and [administrative] assistant. | and [administrative] Assistant.
TOEIC_kin_kaitei_09.mp3,level_730,453,enroll,料理教室に入会する,[enroll] in a cooking class,[enroll] in a cooking class,enroll | 料理教室に入会する。 | [enroll] in a cooking class. | [enroll] in a cooking class.
TOEIC_kin_kaitei_09.mp3,level_730,454,innovative,革新的な製品,an [innovative] product,an [innovative] product,innovative | 確信的な製品。 | an [innovative] product. | an [innovative] product.
TOEIC_kin_kaitei_09.mp3,level_730,455,exceed,期待を超える,[exceed] expectation,[exceed] expectation,[xe] | 台を越える。 | exceed expectation. | Exceed expectations.
TOEIC_kin_kaitei_09.mp3,level_730,456,valid,有効な運転免許証,a [valid] driver's license,a [valid] driver's license,valid | 有効な運転面拒称。 | A [valid] driver's license. | a [valid] driver's license.
TOEIC_kin_kaitei_09.mp3,level_730,457,refreshment,軽い飲食物が出ます,light [refreshments] will be served,light [refreshments] will be served,refreshment | 軽い飲食物が出ます。 | Light [refreshments] will be served. | Light [refreshments] will be served.
TOEIC_kin_kaitei_09.mp3,level_730,458,merger,2社の合併,the [merger] of two companies,the [merger] of two companies,merger | 2社の合併。 | the [merger] of two companies. | the [merger] of two companies.
TOEIC_kin_kaitei_09.mp3,level_730,459,craft,美術工芸,arts and [crafts],arts and [crafts],[crap] | 美術工芸。 | Arts and Crafts | Arts and Crafts
TOEIC_kin_kaitei_09.mp3,level_730,460,alternative,代わりの会場,an [alternative] venue,an [alternative] venue,alternative | 代わりの会長。 | an [alternative] venue. | an [alternative] venue.
TOEIC_kin_kaitei_09.mp3,level_730,461,historic,歴史的建造物,[historic] buildings.,[historic] buildings.,[his story] | 歴史的健像物。 | Historic building. | historic buildings.
TOEIC_kin_kaitei_09.mp3,level_730,462,negotiate,顧客と交渉する,[negotiate] with a client,[negotiate] with a client,negotiate | ご客と交渉する。 | [negotiate] with a client. | [negotiate] with a client.
TOEIC_kin_kaitei_09.mp3,level_730,463,qualified,適任の候補者,a [qualified] candidate,a [qualified] candidate,qualified | 敵人の候補者。 | A [qualified] candidate. | a [qualified] candidate.
TOEIC_kin_kaitei_09.mp3,level_730,464,receptionist,ホテルの受付係,a hotel [receptionist],a hotel [receptionist],[reception it] | ホテルの受付がかり。 | A hotel receptionist. | A hotel receptionist.
TOEIC_kin_kaitei_09.mp3,level_730,465,pickup,予定された引き取り時間,a scheduled [pickup] time,a scheduled [pickup] time,[pick up] | 予定された引き取り時間。 | A scheduled pickup time. | a scheduled pickup time.
TOEIC_kin_kaitei_09.mp3,level_730,466,evaluate,製品を評価する,[evaluate] a product,[evaluate] a product,evaluate | 製品を評価する。 | [evaluate] a product. | [evaluate] a product.
TOEIC_kin_kaitei_09.mp3,level_730,467,remodel,オフィスを改築する,[remodel] an office,[remodel] an office,remodel | オフィスを開地下する。 | [remodel] an office. | [remodel] in Office.
TOEIC_kin_kaitei_09.mp3,level_730,468,patron,図書館の利用者,library [patrons],library [patrons],[patriot] | 図書館の利用者。 | library patrons | Library patrons.
TOEIC_kin_kaitei_09.mp3,level_730,469,generate,関心を生む,[generate] interest,[generate] interest,generate | 関心を産む。 | [generate] interest. | [generate] interest.
TOEIC_kin_kaitei_09.mp3,level_730,470,overnight,無料の翌日配達,free [overnight] delivery,free [overnight] delivery,overnight | 無料の翌日配達。 | Free [overnight] delivery. | Free [overnight] delivery.
TOEIC_kin_kaitei_09.mp3,level_730,471,revenue,広告収入,advertising [revenue],advertising [revenue],revenue | 広告収入。 | Advertising [revenue] | Advertising [revenue]
TOEIC_kin_kaitei_09.mp3,level_730,472,summary,報告書の要約,a [summary] of the report,a [summary] of the report,summary | 報告書の予約。 | A [summary] of the report. | A [summary] of the report.
TOEIC_kin_kaitei_09.mp3,level_730,473,questionnaire,アンケート用紙に記入する,complete a [questionnaire],complete a [questionnaire],questionnaire | アンケート用紙に記入する。 | Complete a [questionnaire]. | Complete a [questionnaire].
TOEIC_kin_kaitei_09.mp3,level_730,474,tourism,観光産業,the [tourism] industry,the [tourism] industry,tourism | 関交産業。 | the [tourism] industry. | the [tourism] industry.
TOEIC_kin_kaitei_09.mp3,level_730,475,prior,出荷前に,[prior] to shipping,[prior] to shipping,prior | 出荷前に。 | [prior] to shipping. | [prior] to shipping.
TOEIC_kin_kaitei_09.mp3,level_730,476,household,家庭用電化製品,[household] appliances,[household] appliances,household | 家庭用電化製品。 | [household] appliances. | [household] appliances.
TOEIC_kin_kaitei_09.mp3,level_730,477,acquire,知識を得る,[acquire] knowledge,[acquire] knowledge,acquire | 知識を得る。 | [acquire] knowledge. | [acquire] knowledge.
TOEIC_kin_kaitei_09.mp3,level_730,478,pharmacy,一番近くの薬局はどこですか？,Where's the nearest [pharmacy]?,Where's the nearest [pharmacy]?,pharmacy | 一番近くの約局はどこですか。 | Where's the nearest [pharmacy]? | Where's the nearest [pharmacy]?
TOEIC_kin_kaitei_09.mp3,level_730,479,oversee,日々の業務を監督する,[oversee] day-to-day operations,[oversee] day-to-day operations,oversee | 日々の業務を監督する。 | [oversee] day-to-day operation. | [oversee] day-to-day operations.
TOEIC_kin_kaitei_09.mp3,level_730,480,outline,計画の概要を説明する,[outline] a plan,[outline] a plan,outline | 計画の概要を説明する。 | [outline] a plan. | [outline] a plan.
TOEIC_kin_kaitei_09.mp3,level_730,481,approximately,約7時間,[approximately] seven hours,[approximately] seven hours,approximately | 約7時間。 | [approximately] seven hours. | [approximately] seven hours.
TOEIC_kin_kaitei_09.mp3,level_730,482,productivity,生産性を改善する,improve [productivity],improve [productivity],productivity | 生産性を改善する。 | improve [productivity]. | improve [productivity].
TOEIC_kin_kaitei_09.mp3,level_730,483,outstanding,あなたは素晴らしい仕事をしました。,You have done an [outstanding] job.,You have done an [outstanding] job.,outstanding | あなたは素晴らしい仕事をしました。 | You have done an [outstanding] job. | You have done an [outstanding] job.
TOEIC_kin_kaitei_09.mp3,level_730,484,implement,計画を実行する,[implement] a plan,[implement] a plan,implement | 計画を実行する。 | [implement] a plan. | [implement] a plan.
TOEIC_kin_kaitei_09.mp3,level_730,485,publicity,新作映画の宣伝,[publicity] for a new movie,[publicity] for a new movie,publicity | 新作映画の宣伝。 | [publicity] for a new movie. | [publicity] for a new movie.
TOEIC_kin_kaitei_09.mp3,level_730,486,aisle,通路側の席をお願いします。,"I would like an [aisle] seat, please.","I would like an [aisle] seat, please.","[i'll] | 通路側の席をお願いします。 | I would like an aisle seat, please. | I would like an aisle seat, please."
TOEIC_kin_kaitei_09.mp3,level_730,487,auditorium,300席の講堂,a 300-seat [auditorium],a 300-seat [auditorium],auditorium | 300席の行動。 | a 300-seat [auditorium]. | a 300-seat [auditorium].
TOEIC_kin_kaitei_09.mp3,level_730,488,capacity,このコンピュータは大容量のストレージを備えている。,This computer has a large storage [capacity].,This computer has a large storage [capacity].,capacity | このコンピュータは大容量のストレージを備えている。 | This computer has a large storage [capacity]. | This computer has a large storage [capacity].
TOEIC_kin_kaitei_09.mp3,level_730,489,laundry,そのホテルは洗濯サービスを提供している。,The hotel offers a [laundry] service.,The hotel offers a [laundry] service.,laundry | そのホテルは選択サービスを提供している。 | The hotel offers a [laundry] service. | The hotel offers a [laundry] service.
TOEIC_kin_kaitei_09.mp3,level_730,490,fundraising,募金イベント,a [fundraising] event,a [fundraising] event,fundraising | 募金イベント。 | A [fundraising] event. | A [fundraising] event.
TOEIC_kin_kaitei_09.mp3,level_730,491,predict,市場のトレンドは予測するのが難しい。,Market trends are hard to [predict].,Market trends are hard to [predict].,predict | 市場のトレンドは予測するのが難しい。 | Market trends are hard to [predict]. | Market trends are hard to [predict].
TOEIC_kin_kaitei_09.mp3,level_730,492,reopen,その店は来週火曜日に営業を再開する。,The store will [reopen] next Tuesday.,The store will [reopen] next Tuesday.,reopen | その店は来週火曜日に営業を再開する。 | The store will [reopen] next Tuesday. | The store will [reopen] next Tuesday.
TOEIC_kin_kaitei_09.mp3,level_730,493,machinery,建設機械,construction [machinery],construction [machinery],machinery | 建設機械。 | construction [machinery]. | construction [machinery].
TOEIC_kin_kaitei_09.mp3,level_730,494,dealership,車の販売代理点,a car [dealership],a car [dealership],dealership | 車の販売大利点。 | a car [dealership]. | a car [dealership].
TOEIC_kin_kaitei_09.mp3,level_730,495,hallway,廊下の電気は消えている。,The lights in the [hallway] are off.,The lights in the [hallway] are off.,hallway | 廊下の電気は消えている。 | The lights in the [hallway] are off. | The lights in the [hallway] are off.
TOEIC_kin_kaitei_09.mp3,level_730,496,initiative,会社の新たな取り組み,a company [initiative],a company [initiative],initiative | 会社の新たな取り組み。 | A company [initiative]. | A Company [initiative].
TOEIC_kin_kaitei_09.mp3,level_730,497,talented,才能のあるアーティスト,a [talented] artist,a [talented] artist,talented | 才能のあるアーティスト。 | A [talented] artist. | A [talented] artist.
TOEIC_kin_kaitei_09.mp3,level_730,498,via,メールで情報を送る,send information [via] email,send information [via] email,via | メールで情報を送る。 | Send information [via] email. | Send information [via] email.
TOEIC_kin_kaitei_09.mp3,level_730,499,resolve,顧客の苦情を解決する,[resolve] customer complaint,[resolve] customer complaint,[result] | 顧客の苦情を解決する。 | Resolve Customer Complaint. | Resolve Customer Complaints.
TOEIC_kin_kaitei_09.mp3,level_730,500,undergo,研修を受ける,[undergo] training,[undergo] training,[under go] | 研修を受ける。 | undergo training. | undergo training.
TOEIC_kin_kaitei_10.mp3,level_730,501,packet,情報一式,an information [packet],an information [packet],packet | 情報を意識。 | an information pack. | an information [packet].
TOEIC_kin_kaitei_10.mp3,level_730,502,biography,アーティストの伝記,a [biography] of an artist,a [biography] of an artist,biography | アーティストの電気。 | A [biography] of an artist. | A [biography] of an artist.
TOEIC_kin_kaitei_10.mp3,level_730,503,engage,市場調査に従事する,[engage] in market research,[engage] in market research,engage | 市場調査に従事する。 | [engage] in market research. | [engage] in market research.
TOEIC_kin_kaitei_10.mp3,level_730,504,inspire,実話に着想を得た映画,a movie [inspired] by a true story,a movie [inspired] by a true story,inspire | 実話に着想を得た映画。 | A movie [inspired] by a true story. | A movie [inspired] by a true story.
TOEIC_kin_kaitei_10.mp3,level_730,505,relevant,関連する職務経験,[relevant] work experience,[relevant] work experience,relevant | 関連する職務経験。 | [relevant] work experience. | [relevant] work experience.
TOEIC_kin_kaitei_10.mp3,level_730,506,alert,人々に接近中の嵐への注意を喚起する,[alert] people to the approaching storm,[alert] people to the approaching storm,alert | 飛びとに接近中の嵐への注意を喚起する。 | [alert] people to the approaching storm. | [alert] people to the approaching storm.
TOEIC_kin_kaitei_10.mp3,level_730,507,tenant,前の居住者,the previous [tenant],the previous [tenant],tenant | 前の居住者。 | the previous [tenant]. | the previous [tenant].
TOEIC_kin_kaitei_10.mp3,level_730,508,coverage,スポーツイベントのメディア報道,media [coverage] of a sporting event,media [coverage] of a sporting event,[cover it] | ポーツイベントのメディア報道。 | media coverage of a sporting event. | media coverage of a sporting event.
TOEIC_kin_kaitei_10.mp3,level_730,509,aircraft,航空機メーカー,an [aircraft] manufacturer,an [aircraft] manufacturer,aircraft | 航空機メーカー。 | an [aircraft] manufacturer. | an [aircraft] manufacturer.
TOEIC_kin_kaitei_10.mp3,level_730,510,restore,電力は復旧した,power has been [restored],power has been [restored],restore | 電力は復旧した。 | Power has been [restored]. | Power has been [restored].
TOEIC_kin_kaitei_10.mp3,level_730,511,primarily,当社製品は主に欧州で販売されています。,Our products are sold [primarily] in Europe.,Our products are sold [primarily] in Europe.,primarily | 当社製品は主に欧州で販売されています。 | Our products are sold [primarily] in Europe. | Our products are sold [primarily] in Europe.
TOEIC_kin_kaitei_10.mp3,level_730,512,typically,その店は通常午後5時に閉店する。,The store [typically] closes at 5pm.,The store [typically] closes at 5pm.,typically | その店は通常午後5時に閉店する。 | The store [typically] closes at 5pm. | The store [typically] closes at 5pm.
TOEIC_kin_kaitei_10.mp3,level_730,513,reliable,信頼できるサービス,[reliable] service,[reliable] service,reliable | 信頼できるサービス。 | [reliable] Service | [reliable] Service.
TOEIC_kin_kaitei_10.mp3,level_730,514,quote,無料見積もり,a free [quote],a free [quote],quote | 無料見つもり。 | A free [quote]. | A free [quote].
TOEIC_kin_kaitei_10.mp3,level_730,515,overtime,長時間残業する,work a lot of [overtime],work a lot of [overtime],overtime | 長時間残業する。 | work a lot of [overtime]. | work a lot of [overtime].
TOEIC_kin_kaitei_10.mp3,level_730,516,manuscript,原稿を提出する,submit a [manuscript],submit a [manuscript],manuscript | 現行を停止する。 | Submit a [manuscript]. | Submit a [manuscript].
TOEIC_kin_kaitei_10.mp3,level_730,517,recipient,助成金の受給者,[recipients] of a grant,[recipients] of a grant,recipient | 女性金の受給者。 | [recipients] of a grant. | [recipients] of a grant.
TOEIC_kin_kaitei_10.mp3,level_730,518,protect,野生動物を保護する,[protect] wildlife,[protect] wildlife,[wall blood] | 野生動物を保護する。 | Protect wildlife. | Protect wildlife.
TOEIC_kin_kaitei_10.mp3,level_730,519,flexible,柔軟な勤務スケジュール,a [flexible] work schedule,a [flexible] work schedule,flexible | 柔軟な勤務スケジュール。 | A [flexible] work schedule. | A [flexible] work schedule.
TOEIC_kin_kaitei_10.mp3,level_730,520,transaction,クレジットカードの取引,credit card [transaction],credit card [transaction],transaction | クレジットカードの取引。 | Credit card [transaction]. | Credit card [transactions].
TOEIC_kin_kaitei_10.mp3,level_730,521,numerous,同社は数多くの賞を受賞している。,The company has received [numerous] awards.,The company has received [numerous] awards.,numerous | 同社は数多くの賞を受賞している。 | The company has received [numerous] awards. | The company has received [numerous] awards.
TOEIC_kin_kaitei_10.mp3,level_730,522,motivate,従業員をやる気にさせる,[motivate] employees,[motivate] employees,motivate | 従業員をやる気にさせる。 | [motivate] Employees. | [motivate] Employees.
TOEIC_kin_kaitei_10.mp3,level_730,523,dedicated,我々は環境保護に打ち込んでいます。,We are [dedicated] to preserving the environment.,We are [dedicated] to preserving the environment.,dedicated | 我々は環境保護に打ち込んでいます。 | We are [dedicated] to preserving the environment. | We are [dedicated] to preserving the environment.
TOEIC_kin_kaitei_10.mp3,level_730,524,enhance,質を高める,enhanced quality,enhanced quality,[inhance] | 圧を高める。 | enhanced quality. | enhance quality.
TOEIC_kin_kaitei_10.mp3,level_730,525,commute,日々の通勤,a daily [commute],a daily [commute],commute | 日々の通勤。 | a daily [commute]. | a daily [commute].
TOEIC_kin_kaitei_10.mp3,level_730,526,coordinate,イベントの調整をする,[coordinate] an event,[coordinate] an event,[coordination] | イベントの調整をする。 | coordinate an event. | coordinate an event.
TOEIC_kin_kaitei_10.mp3,level_730,527,phase,第1段階,the first [phase],the first [phase],[feet] | 第1段階。 | The first phase. | the first phase.
TOEIC_kin_kaitei_10.mp3,level_730,528,accessible,公共交通機関で簡単にいける,easily [accessible] by public transportation,easily [accessible] by public transportation,accessible | 公共交通機関で簡単にいける。 | easily [accessible] by public transportation. | Easily [accessible] by public transportation.
TOEIC_kin_kaitei_10.mp3,level_730,529,accommodation,ホテルの宿泊施設,hotel [accommodations],hotel [accommodations],accommodation | ホテルの宿泊施設。 | Hotel [accommodation] | Hotel [accommodations]
TOEIC_kin_kaitei_10.mp3,level_730,530,equip,部屋にはWi-Fiが備わっています。,The rooms are [equipped] with Wi-Fi.,The rooms are [equipped] with Wi-Fi.,equip | 部屋にはワイファインが備わっています。 | The rooms are [equipped] with Wi-Fi. | The rooms are [equipped] with Wi-Fi.
TOEIC_kin_kaitei_10.mp3,level_730,531,exceptional,非常に優れた顧客サービス,[exceptional] customer service,[exceptional] customer service,exceptional | 非常に優れた顧客サービス。 | [exceptional] customer service. | [exceptional] Customer Service.
TOEIC_kin_kaitei_10.mp3,level_730,532,long-term,長期契約,a [long-term] contract,a [long-term] contract,[long term] | 長期契約。 | a long-term contract. | a long-term contract.
TOEIC_kin_kaitei_10.mp3,level_730,533,challenging,やりがいのある仕事,a [challenging] task,a [challenging] task,challenging | やりがいのある仕事。 | a [challenging] task. | a [challenging] task.
TOEIC_kin_kaitei_10.mp3,level_730,534,county,テックス郡の農家,farmers in tex [county],farmers in tex [county],county | テックス軍の農家。 | Farmers in Tex [county] | Farmers in Tex [county]
TOEIC_kin_kaitei_10.mp3,level_730,535,hesitate,遠慮なく私にご連絡ください。,Please do not [hesitate] to contact me.,Please do not [hesitate] to contact me.,hesitate | 遠慮なく私にご連絡ください。 | Please do not [hesitate] to contact me. | Please do not [hesitate] to contact me.
TOEIC_kin_kaitei_10.mp3,level_730,536,routine,定期メンテナンス,[routine] maintenance,[routine] maintenance,routine | 定期メンテナンス。 | [routine] maintenance. | [routine] maintenance.
TOEIC_kin_kaitei_10.mp3,level_730,537,protective,保護服を着る,wear [protective] clothing,wear [protective] clothing,protective | 保護服を着る。 | wear [protective] clothing. | Wear [protective] clothing.
TOEIC_kin_kaitei_10.mp3,level_730,538,input,ご意見ありがとうございます。,Thank you for your [input].,Thank you for your [input].,input | ご意見ありがとうございます。 | Thank you for your [input]. | Thank you for your [input].
TOEIC_kin_kaitei_10.mp3,level_730,539,expo,ビデオゲームの展示会,a video game [expo],a video game [expo],expo | ビデオゲームの展示会。 | a video game [expo]. | a Video Game [expo].
TOEIC_kin_kaitei_10.mp3,level_730,540,mechanical,機械の問題,a [mechanical] problem,a [mechanical] problem,mechanical | 世界の問題。 | a [mechanical] problem. | a [mechanical] problem.
TOEIC_kin_kaitei_10.mp3,level_730,541,comprehensive,総合保障,a [comprehensive] warranty,a [comprehensive] warranty,comprehensive | 総合保障。 | a [comprehensive] warranty. | a [comprehensive] warranty.
TOEIC_kin_kaitei_10.mp3,level_730,542,prescription,処方箋の受取準備ができました。,Your [prescription] is ready for pickup.,Your [prescription] is ready for pickup.,prescription | 処方箋の受取準備ができました。 | Your [prescription] is ready for pickup. | Your [prescription] is ready for pickup.
TOEIC_kin_kaitei_10.mp3,level_730,543,acknowledge,手紙の受領を知らせる,[acknowledge] receipt of a letter,[acknowledge] receipt of a letter,[acknowledged] | 手紙の重量を知らせる。 | Acknowledge receipt of a letter. | Acknowledge receipt of a letter.
TOEIC_kin_kaitei_10.mp3,level_730,544,authorize,公認のサービスセンター,an [authorized] service center,an [authorized] service center,authorize | 公認のサービスセンター。 | an [authorized] service center. | an [authorized] service center.
TOEIC_kin_kaitei_10.mp3,level_730,545,usage,電気の使用量,electricity usage,electricity usage,[use it] | 電気の使用量。 | electricity usage. | electricity usage.
TOEIC_kin_kaitei_10.mp3,level_730,546,disappointed,ダンはそのサービスにがっかりした。,Dan was [disappointed] with the service.,Dan was [disappointed] with the service.,disappointed | ダウンはそのサービスにがっかりした。 | Dan was [disappointed] with the service. | Dan was [disappointed] with the service.
TOEIC_kin_kaitei_10.mp3,level_730,547,reveal,計画を明らかにする,[reveal] a plan,[reveal] a plan,reveal | 計画を明らかにする。 | [reveal] a plan. | [reveal] a plan.
TOEIC_kin_kaitei_10.mp3,level_730,548,outlet,小売店,retail [outlets],retail [outlets],outlet | 氷店。 | Retail [outlet] | Retail [outlets]
TOEIC_kin_kaitei_10.mp3,level_730,549,utility,公共サービスの請求書,a [utility] bill,a [utility] bill,utility | 公共サービスの請求書。 | a [utility] bill. | a [utility] bill.
TOEIC_kin_kaitei_10.mp3,level_730,550,substantial,かなりの寄付をする,make a [substantial] donation,make a [substantial] donation,substantial | かなりの寄付をする。 | Make a [substantial] donation. | Make a [substantial] donation.
TOEIC_kin_kaitei_10.mp3,level_730,551,internal,社内コミュニケーションを改善する,improve [internal] communication,improve [internal] communication,internal | 社内コミュニケーションを改善する。 | Improve [internal] communication. | Improve [internal] communication.
TOEIC_kin_kaitei_10.mp3,level_730,552,loyal,常連客,[loyal] customers,[loyal] customers,loyal | 情連客。 | [loyal] customer. | [loyal] customers.
TOEIC_kin_kaitei_10.mp3,level_730,553,cookware,調理器具の新しいラインナップ,a new line of [cookware],a new line of [cookware],cookware | 調理器具の新しいラインナップ。 | A new line of [cookware]. | A new line of [cookware].
TOEIC_kin_kaitei_10.mp3,level_730,554,boost,販売用を押し上げる,[boost] sales,[boost] sales,boost | 販売用を仕上げる。 | [boost] sale. | [boost] sales.
TOEIC_kin_kaitei_10.mp3,level_730,555,knowledgeable,知識の豊富な顧客サービス担当者,[knowledgeable] customer service representative,[knowledgeable] customer service representative,knowledgeable | 医師機の豊富な顧客サービス担当者。 | [knowledgeable] customer service representative. | [knowledgeable] customer service representatives.
TOEIC_kin_kaitei_10.mp3,level_730,556,committed,我々は優れたサービスを提供することに真剣に取り組んでいます。,We are [committed] to providing excellent service.,We are [committed] to providing excellent service.,committed | 我々は優れたサービスを提供することに真剣に取り組んでいます。 | We are [committed] to providing excellent service. | We are [committed] to providing excellent service.
TOEIC_kin_kaitei_10.mp3,level_730,557,commission,エネルギー委員会のメンバー,a member of the energy [commission],a member of the energy [commission],commission | エネルギー委員会のメンバー。 | a member of the Energy [commission]. | a member of the Energy [commission].
TOEIC_kin_kaitei_10.mp3,level_730,558,timeline,プロジェクトの予定表,a project [timeline],a project [timeline],timeline | プロジェクトの予定表。 | a project [timeline]. | a project [timeline].
TOEIC_kin_kaitei_10.mp3,level_730,559,souvenir,土産物店,a [souvenir] shop,a [souvenir] shop,souvenir | 見上げ物店。 | A [souvenir] shop. | a [souvenir] shop.
TOEIC_kin_kaitei_10.mp3,level_730,560,exclusive,独占インタビュー,an [exclusive] interview,an [exclusive] interview,exclusive | 独占インタビュー。 | an [exclusive] interview. | an [exclusive] interview.
TOEIC_kin_kaitei_10.mp3,level_730,561,exterior,建物の外部,the [exterior] of a building,the [exterior] of a building,exterior | 建物の外部。 | the [exterior] of a building. | The [exterior] of a building.
TOEIC_kin_kaitei_10.mp3,level_730,562,tune,ポッドキャストにチャンネルを合わせる,tune in to a podcast,tune in to a podcast,[2] | ポッドキャストにチャンネルを合わせる。 | Tune in to a podcast. | Tune in to a podcast.
TOEIC_kin_kaitei_10.mp3,level_730,563,assure,我々が成功することをあなたに保証します。,I [assure] you that we will succeed.,I [assure] you that we will succeed.,assure | 我々が成功することをあなたに保証します。 | I [assure] you that we will succeed. | I [assure] you that we will succeed.
TOEIC_kin_kaitei_10.mp3,level_730,564,recall,彼に以前会ったことは思い出せません。,I don't [recall] seeing him before.,I don't [recall] seeing him before.,recall | 彼に以前会ったことは思い出せません。 | I don't [recall] seeing him before. | I don't [recall] seeing him before.
TOEIC_kin_kaitei_10.mp3,level_730,565,conflict,予定の重複,a scheduling [conflict],a scheduling [conflict],conflict | 予定の重複。 | a scheduling [conflict]. | A Scheduling [conflict]
TOEIC_kin_kaitei_10.mp3,level_730,566,patience,ご辛抱とご理解に感謝いたします。,thank you for your [patience] and understanding.,thank you for your [patience] and understanding.,[patient] | ご信号とご理解に感謝いたします。 | Thank you for your patience and understanding. | Thank you for your patience and understanding.
TOEIC_kin_kaitei_10.mp3,level_730,567,sightseeing,細紋は休暇中、観光を楽しんだ。,Simon enjoyed [sightseeing] during his vacation.,Simon enjoyed [sightseeing] during his vacation.,sightseeing | 細紋は休暇中、観光を楽しんだ。 | Simon enjoyed [sightseeing] during his vacation. | Simon enjoyed [sightseeing] during his vacation.
TOEIC_kin_kaitei_10.mp3,level_730,568,gear,安全装備,safety [gear],safety [gear],gear | 安全装備。 | Safety [gear]. | Safety [gear].
TOEIC_kin_kaitei_10.mp3,level_730,569,thrill,ペシャルゲストをお迎えしてとても興奮しています。,We're [thrilled] to have a special guest.,We're [thrilled] to have a special guest.,thrill | ペシャルゲストを迎えしてとても興奮しています。 | We're [thrilled] to have a special guest. | We're [thrilled] to have a special guest.
TOEIC_kin_kaitei_10.mp3,level_730,570,transition,新システムへの移行,[transition] to a new system,[transition] to a new system,transition | 新システムへの移行。 | [transition] to a new system. | [transition] to a new system.
TOEIC_kin_kaitei_10.mp3,level_730,571,mission,その会社の使命,the company's [mission],the company's [mission],mission | その会社の使命。 | the company's [mission]. | the company's [mission].
TOEIC_kin_kaitei_10.mp3,level_730,572,taylor,当社のサービスは皆様のニーズに合わせています。,Our services are [tailored] to your needs.,Our services are [tailored] to your needs.,[taylor] | 当社のサービスは皆様のニーズに合わせています。 | Our services are tailored to your needs. | Our services are tailored to your needs.
TOEIC_kin_kaitei_10.mp3,level_730,573,nutrition,栄養情報,[nutrition] information,[nutrition] information,nutrition | 営業情報。 | [nutrition] information | [nutrition] information.
TOEIC_kin_kaitei_10.mp3,level_730,574,outdated,時代遅れのTOEIC本,[outdated] toeic books,[outdated] toeic books,outdated | 時代遅れの統一本。 | [outdated] Toic book. | [outdated] Toic Books
TOEIC_kin_kaitei_10.mp3,level_730,575,reject,提案を却下する,[reject] a suggestion,[reject] a suggestion,reject | 提案をキャッカする。 | [reject] a suggestion | [reject] a suggestion.
TOEIC_kin_kaitei_10.mp3,level_730,576,component,電子部品,electronic [components],electronic [components],component | 電子部品。 | electronic [component]. | electronic [components].
TOEIC_kin_kaitei_10.mp3,level_730,577,urban,都市計画,[urban] planning,[urban] planning,urban | 年計画。 | [urban] Planning | [urban] Planning
TOEIC_kin_kaitei_10.mp3,level_730,578,adjustment,計画を調整する,make [adjustments] to the plan,make [adjustments] to the plan,adjustment | 計画を調整する。 | Make [adjustments] to the plan. | Make [adjustments] to the plan.
TOEIC_kin_kaitei_10.mp3,level_730,579,promptly,懸念に迅速に対処する,[promptly] address concerns,[promptly] address concerns,promptly | 懸念に迅速に対処する。 | [promptly] address concerns. | [promptly] address concerns.
